user_href,user_timec,user_titlec,user_comment,place,price,quality,service,ambience,user_options,num_cmt_post,city,category,type_1_shop,type_2_shop
phannhung2286,2016-07-31T18:14:00,Siêu thị Coopmart Đông Hà,"Đây là siêu thị lớn nhất ở Đông Hà, nằm ngay cạnh chợ Đông Hà, mở cũng được mấy năm rồi. Siêu thị có 2 tầng, tầng 1 là đồ thực phẩm và hoá mỹ phẩm, tầng 2 là đồ gia dụng và áo quần. Tuy nhiên, hai tầng lại không thông nhau nên mua sắm 2 nơi phải thanh toán hai lần khá bất tiện. Hàng hoá trong siêu thị đa dạng và có nhiều lựa chọn cho khách hàng, bày trí cũng khá hợp lý. Nhân viên nhiệt tình và luôn phân loại hàng hoá cho khách chu đáo.",9.0,7.0,9.0,9.0,9.0,None,0,quang-tri,shop,22/,40/
